surveyid,transectid,surveydate,ocean,country,"folder_name","lat_start","lng_start","lat_end","lng_end","pr_hard_coral","pr_algae","pr_soft_coral","pr_oth_invert","pr_other"
20020,20020,20130805,ATL,BLZ,"ATL_BLZ_20020_201308",17.8577893,-87.97315305,17.84417654,-87.97930899,0.0708,0.6207,0.2227,0.0212,0.0641
20021,20021,20130805,ATL,BLZ,"ATL_BLZ_20021_201308",17.7720091,-87.99336809,17.75283098,-87.99670932,0.0292,0.6877,0.2076,0.0121,0.063
20022,20022,20130805,ATL,BLZ,"ATL_BLZ_20022_201308",17.7039988,-88.00646957,17.69194075,-88.00969535,0.0275,0.6462,0.1962,0.0095,0.12
20023,20023,20130806,ATL,BLZ,"ATL_BLZ_20023_201308",17.4595564,-88.03401455,17.47032281,-88.03535552,0.0922,0.5685,0.226,0.0302,0.0824
20024,20024,20130812,ATL,MEX,"ATL_MEX_20024_201308",18.703162,-87.70561612,18.69232909,-87.70878554,0.0635,0.7358,0.1345,0.012,0.0539
20025,20025,20130812,ATL,MEX,"ATL_MEX_20025_201308",18.6655247,-87.71587881,18.65511574,-87.71718232,0.05,0.7055,0.1726,0.0161,0.0554
20026,20026,20130813,ATL,MEX,"ATL_MEX_20026_201308",18.494568,-87.305777,18.505533,-87.308692,0.021,0.735,0.1296,0.0147,0.0998
20027,20027,20130813,ATL,MEX,"ATL_MEX_20027_201308",18.56101,-87.288071,18.56968763,-87.27807732,0.0145,0.7739,0.0678,0.0133,0.1306
20028,20028,20130813,ATL,MEX,"ATL_MEX_20028_201308",18.662297,-87.228868,18.678922,-87.229363,0.0166,0.8144,0.1156,0.0086,0.0445
20029,20029,20130814,ATL,MEX,"ATL_MEX_20029_201308",18.5268316,-87.43399845,18.53287524,-87.42883318,0.0251,0.5271,0.0109,0.0276,0.4099
20030,20030,20130814,ATL,MEX,"ATL_MEX_20030_201308",18.5600075,-87.42161117,18.57250077,-87.41968459,0.0427,0.4625,0.0198,0.0308,0.4442
20031,20031,20130816,ATL,MEX,"ATL_MEX_20031_201308",20.5039411,-87.21333747,20.51159568,-87.2014425,0.0211,0.6241,0.1059,0.0055,0.2432
20032,20032,20130816,ATL,MEX,"ATL_MEX_20032_201308",20.588478,-87.098122,20.468996,-87.25073,0.0202,0.6456,0.0909,0.0072,0.2361
20033,20033,20130817,ATL,MEX,"ATL_MEX_20033_201308",20.1591627,-87.44377876,20.1529214,-87.44622568,0.0045,0.6302,0.0446,0.0031,0.3173
20034,20034,20130817,ATL,MEX,"ATL_MEX_20034_201308",20.1347258,-87.45236705,20.13249787,-87.45360178,0.0188,0.6776,0.1284,0.0049,0.17
20035,20035,20130818,ATL,MEX,"ATL_MEX_20035_201308",19.880556,-87.417203,19.86752,-87.421874,0.0289,0.7777,0.1042,0.0096,0.0791
20036,20036,20130818,ATL,MEX,"ATL_MEX_20036_201308",19.815157,-87.446059,19.806245,-87.444486,0.0561,0.5867,0.249,0.0051,0.1029
20037,20037,20130818,ATL,MEX,"ATL_MEX_20037_201308",19.734195,-87.408478,19.71737939,-87.40596718,0.0133,0.7162,0.0905,0.0056,0.1744
20038,20038,20130819,ATL,MEX,"ATL_MEX_20038_201308",20.409623,-87.02282147,20.39711024,-87.02624268,0.0183,0.5125,0.0256,0.0951,0.3491
20039,20039,20130819,ATL,MEX,"ATL_MEX_20039_201308",20.3391568,-87.02787763,20.32831887,-87.02736928,0.1098,0.7172,0.0125,0.0713,0.0893
20040,20040,20130819,ATL,MEX,"ATL_MEX_20040_201308",20.2702921,-86.99334369,20.27044645,-87.00217901,0.0058,0.5463,0.4267,0.0108,0.0104
20041,20041,20130820,ATL,MEX,"ATL_MEX_20041_201308",20.2981294,-86.94387108,20.3038319,-86.9370774,0.001,0.8665,0.0012,0.0079,0.1232
20042,20042,20130820,ATL,MEX,"ATL_MEX_20042_201308",20.3441156,-86.89695371,20.35294826,-86.89068222,0.0131,0.8352,0.0267,0.0053,0.1197
20043,20043,20130822,ATL,MEX,"ATL_MEX_20043_201308",20.8369173,-86.8687849,20.85074845,-86.86063081,0.0178,0.4876,0.1183,0.0136,0.3625
20044,20044,20130822,ATL,MEX,"ATL_MEX_20044_201308",20.9024755,-86.83647926,20.91035669,-86.82780068,0.0137,0.5367,0.1199,0.0089,0.3206
20045,20045,20130822,ATL,MEX,"ATL_MEX_20045_201308",21.2016159,-86.72718439,21.20164694,-86.72733241,0.0033,0.4722,0.0076,0.0293,0.4879
20046,20046,20130822,ATL,MEX,"ATL_MEX_20046_201308",21.2005003,-86.72838706,21.19809837,-86.72482835,0.0126,0.8014,0.0441,0.0057,0.1358
20047,20047,20130728,ATL,BLZ,"ATL_BLZ_20047_201307",16.915792,-87.799188,16.92401,-87.79385,0.0554,0.6836,0.15,0.0455,0.0654
21001,21001,20130919,ATL,BMU,"ATL_BMU_21001_201309",32.279755,-65.00243186,32.29210021,-65.00112404,0.2438,0.5799,0.1565,0.015,0.0046
21002,21002,20130919,ATL,BMU,"ATL_BMU_21002_201309",32.2531593,-64.95465732,32.24870395,-64.94866595,0.3349,0.5213,0.1059,0.0079,0.03
21003,21003,20130919,ATL,BMU,"ATL_BMU_21003_201309",32.2271887,-64.87387523,32.22648501,-64.85612883,0.3992,0.4506,0.1334,0.01,0.0065
21004,21004,20130920,ATL,BMU,"ATL_BMU_21004_201309",32.2410488,-64.83223164,32.24527653,-64.82217853,0.4422,0.3488,0.109,0.0088,0.0906
21005,21005,20130921,ATL,BMU,"ATL_BMU_21005_201309",32.3337271,-64.96009064,32.33869588,-64.96898646,0.2111,0.5894,0.1541,0.0107,0.0344
21006,21006,20130921,ATL,BMU,"ATL_BMU_21006_201309",32.3679352,-64.92071497,32.37552559,-64.91274716,0.1944,0.6513,0.1294,0.018,0.0065
21007,21007,20130922,ATL,BMU,"ATL_BMU_21007_201309",32.4235485,-64.87422749,32.42908247,-64.86006008,0.1948,0.5783,0.1465,0.0206,0.0598
21008,21008,20130922,ATL,BMU,"ATL_BMU_21008_201309",32.4778331,-64.77800536,32.47615096,-64.76422381,0.2188,0.6108,0.1398,0.0223,0.008
21009,21009,20130922,ATL,BMU,"ATL_BMU_21009_201309",32.4813807,-64.67806946,32.47917392,-64.66906063,0.2824,0.5581,0.1365,0.0109,0.0119
21010,21010,20130925,ATL,BMU,"ATL_BMU_21010_201309",32.4570824,-64.65125936,32.45117912,-64.64930333,0.2686,0.6053,0.0905,0.0093,0.0262
21011,21011,20130925,ATL,BMU,"ATL_BMU_21011_201309",32.3942524,-64.62909848,32.40486355,-64.62531579,0.3354,0.537,0.103,0.0096,0.0145
21012,21012,20130925,ATL,BMU,"ATL_BMU_21012_201309",32.3453959,-64.64834831,32.34045644,-64.65744468,0.1951,0.4941,0.2,0.0139,0.0967
22001,22001,20131002,ATL,VCT,"ATL_VCT_22001_201310",13.0122733,-61.24997189,13.02243154,-61.24054432,0.1169,0.5569,0.109,0.0206,0.1964
22002,22002,20131002,ATL,VCT,"ATL_VCT_22002_201310",12.9927079,-61.2765467,12.99077379,-61.28970156,0.0741,0.7077,0.0716,0.0436,0.1035
22003,22003,20131002,ATL,VCT,"ATL_VCT_22003_201310",12.948809,-61.2522602,12.9475322,-61.26532538,0.042,0.7815,0.0562,0.0255,0.0946
22004,22004,20131003,ATL,VCT,"ATL_VCT_22004_201310",13.0035649,-61.21654616,13.0177777,-61.21420082,0.0374,0.9101,0.0148,0.0098,0.0278
22005,22005,20131003,ATL,VCT,"ATL_VCT_22005_201310",12.9547595,-61.13191357,12.9404859,-61.13632257,0.0255,0.8568,0.0118,0.0445,0.061
22006,22006,20131003,ATL,VCT,"ATL_VCT_22006_201310",12.9564236,-61.15231042,12.94361631,-61.15230012,0.0272,0.6627,0.0405,0.0638,0.2056
22007,22007,20131004,ATL,VCT,"ATL_VCT_22007_201310",12.891226,-61.166318,12.88529,-61.163766,0.0234,0.6816,0.02,0.0133,0.2623
22008,22008,20131004,ATL,VCT,"ATL_VCT_22008_201310",12.881427,-61.164157,12.872004,-61.171489,0.0103,0.8852,0.0048,0.0154,0.0842
22009,22009,20131004,ATL,VCT,"ATL_VCT_22009_201310",12.846668,-61.200624,12.838659,-61.202607,0.0497,0.7394,0.0239,0.0447,0.1419
22010,22010,20131005,ATL,VCT,"ATL_VCT_22010_201310",12.513315,-61.368309,12.52324244,-61.36527635,0.0102,0.9056,0.0047,0.0207,0.0589
22011,22011,20131005,ATL,VCT,"ATL_VCT_22011_201310",12.5826379,-61.38997413,12.59564181,-61.38636961,0.0304,0.7437,0.1126,0.0283,0.0848
22012,22012,20131005,ATL,VCT,"ATL_VCT_22012_201310",12.60731,-61.42641,12.60756295,-61.41764369,0.0273,0.5677,0.0702,0.0194,0.3153
22013,22013,20131006,ATL,VCT,"ATL_VCT_22013_201310",12.6100295,-61.32600514,12.62119929,-61.32275636,0.0115,0.8288,0.0076,0.013,0.1389
22014,22014,20131006,ATL,VCT,"ATL_VCT_22014_201310",12.6464734,-61.35914651,12.6410342,-61.34805516,0.0542,0.69,0.1164,0.0235,0.1156
22015,22015,20131006,ATL,VCT,"ATL_VCT_22015_201310",12.6455816,-61.34669971,12.65539692,-61.36301923,0.0121,0.7781,0.024,0.0057,0.1801
22016,22016,20131007,ATL,VCT,"ATL_VCT_22016_201310",12.646807,-61.363585,12.64693129,-61.36239123,0.0755,0.5148,0.0603,0.0483,0.301
22017,22017,20131007,ATL,VCT,"ATL_VCT_22017_201310",12.6296498,-61.37879081,12.62789944,-61.37855758,0.0854,0.5701,0.098,0.0595,0.1874
22018,22018,20131007,ATL,VCT,"ATL_VCT_22018_201310",12.630185,-61.379331,12.63001657,-61.37917573,0.0607,0.5017,0.0621,0.056,0.3197
22019,22019,20131007,ATL,VCT,"ATL_VCT_22019_201310",12.63024,-61.379451,12.630398,-61.379708,0.1128,0.6263,0.0302,0.0112,0.2194
22020,22020,20131008,ATL,VCT,"ATL_VCT_22020_201310",12.6837096,-61.3336807,12.6846147,-61.31991196,0.0119,0.7739,0.0325,0.039,0.1426
22021,22021,20131008,ATL,VCT,"ATL_VCT_22021_201310",12.6993411,-61.31296574,12.71344437,-61.31210868,0.0073,0.8501,0.0401,0.0125,0.0895
22022,22022,20131008,ATL,VCT,"ATL_VCT_22022_201310",12.7390437,-61.31592163,12.74001607,-61.32534288,0.0183,0.9053,0.0193,0.0254,0.0317
22023,22023,20131009,ATL,VCT,"ATL_VCT_22023_201310",13.2470409,-61.27331992,13.23955712,-61.27952239,0.0678,0.4919,0.017,0.0599,0.3632
22024,22024,20131009,ATL,VCT,"ATL_VCT_22024_201310",13.1817968,-61.26660534,13.17354016,-61.2569122,0.089,0.4244,0.0902,0.0769,0.3197
22025,22025,20131009,ATL,VCT,"ATL_VCT_22025_201310",13.1220567,-61.18929897,13.12311088,-61.18056275,0.0563,0.1313,0.0373,0.0383,0.7367
24001,24001,20131024,ATL,BHS,"ATL_BHS_24001_201310",26.6199678,-78.91575781,26.61119272,-78.90771387,0.0012,0.8246,0.0106,0.0044,0.1588
24002,24002,20131025,ATL,BHS,"ATL_BHS_24002_201310",26.4868013,-78.65897477,26.4905371,-78.6470862,0.0024,0.5205,0.1313,0.012,0.3336
24003,24003,20131025,ATL,BHS,"ATL_BHS_24003_201310",26.5500365,-78.51549257,26.54319135,-78.52982956,0.006,0.4718,0.0773,0.0132,0.4316
24004,24004,20131025,ATL,BHS,"ATL_BHS_24004_201310",26.5924862,-78.3910121,26.58835632,-78.40741502,0.025,0.5144,0.0347,0.0048,0.4208
24005,24005,20131026,ATL,BHS,"ATL_BHS_24005_201310",27.2967226,-78.39162061,27.29211035,-78.38086087,0.0055,0.8963,0.0462,0.0021,0.0498
24006,24006,20131026,ATL,BHS,"ATL_BHS_24006_201310",27.2212788,-78.19615623,27.21470892,-78.18778122,0.0047,0.8046,0.0839,0.0031,0.1031
24007,24007,20131027,ATL,BHS,"ATL_BHS_24007_201310",26.3743579,-76.97464288,26.36000987,-76.97327772,0.0049,0.6505,0.0124,0.004,0.328
24008,24008,20131027,ATL,BHS,"ATL_BHS_24008_201310",26.3031012,-76.99385252,26.29371168,-77.00492313,0.0076,0.7051,0.0164,0.0019,0.2686
24009,24009,20131028,ATL,BHS,"ATL_BHS_24009_201310",25.7794892,-77.83185709,25.77094203,-77.8255703,0.0069,0.7567,0.0106,0.0043,0.2211
24010,24010,20131028,ATL,BHS,"ATL_BHS_24010_201310",25.6332142,-77.73354997,25.6273431,-77.72867452,0.0071,0.8103,0.0107,0.002,0.1702
24011,24011,20131030,ATL,BHS,"ATL_BHS_24011_201310",25.1197261,-77.17291091,25.11642014,-77.18944034,0.0096,0.7491,0.0424,0.0034,0.1954
24012,24012,20131030,ATL,BHS,"ATL_BHS_24012_201310",25.0971391,-77.40622168,25.09376233,-77.42339795,0.0052,0.9007,0.0407,0.0045,0.0486
24013,24013,20131030,ATL,BHS,"ATL_BHS_24013_201310",25.050068,-77.52685519,25.04580731,-77.54652536,0.0073,0.7908,0.1433,0.0052,0.0535
24014,24014,20131031,ATL,BHS,"ATL_BHS_24014_201310",24.7823295,-77.80795612,24.79480835,-77.81570588,0.0498,0.8623,0.0246,0.0055,0.058
24015,24015,20131031,ATL,BHS,"ATL_BHS_24015_201310",24.6986869,-77.73873575,24.71093208,-77.74720747,0.0272,0.7391,0.0443,0.0085,0.1804
24016,24016,20131101,ATL,BHS,"ATL_BHS_24016_201311",24.6298285,-76.78834341,24.61729878,-76.78708912,0.0047,0.6459,0.0204,0.0051,0.3238
24017,24017,20131101,ATL,BHS,"ATL_BHS_24017_201311",24.4931458,-76.73732943,24.4827129,-76.73313002,0.0123,0.2414,0.0402,0.0061,0.6993
24018,24018,20131101,ATL,BHS,"ATL_BHS_24018_201311",24.4334934,-76.69332429,24.42586938,-76.67900603,0.0139,0.4774,0.1252,0.0168,0.3664
24019,24019,20131103,ATL,BHS,"ATL_BHS_24019_201311",23.7499683,-76.05844565,23.75795556,-76.06729535,0.002,0.6694,0.0274,0.0048,0.2961
24020,24020,20131103,ATL,BHS,"ATL_BHS_24020_201311",23.6118264,-75.87886849,23.60270164,-75.8681018,0.0025,0.8492,0.0267,0.0034,0.1183
24021,24021,20131103,ATL,BHS,"ATL_BHS_24021_201311",23.542977,-75.77055165,23.53590378,-75.75788751,0.0039,0.8134,0.0303,0.0035,0.149
24022,24022,20131107,ATL,BHS,"ATL_BHS_24022_201311",23.794594,-75.10013321,23.79775725,-75.11102302,0.0083,0.2929,0.0194,0.0177,0.6613
24023,24023,20131107,ATL,BHS,"ATL_BHS_24023_201311",23.9105604,-75.12285361,23.89723612,-75.12454906,0.0094,0.9095,0.0058,0.0058,0.0696
24024,24024,20131107,ATL,BHS,"ATL_BHS_24024_201311",23.8593903,-75.13069061,23.87187106,-75.13030354,0.0215,0.7325,0.0182,0.0048,0.2227
24025,24025,20131108,ATL,BHS,"ATL_BHS_24025_201311",23.9836837,-74.45513449,23.99534635,-74.45000789,0.0147,0.6738,0.0131,0.003,0.2952
24026,24026,20131108,ATL,BHS,"ATL_BHS_24026_201311",23.9450391,-74.52270799,23.94279107,-74.53843874,0.0224,0.7898,0.0941,0.0117,0.0815
24027,24027,20131108,ATL,BHS,"ATL_BHS_24027_201311",24.028326,-74.53352176,24.04325677,-74.53294098,0.0156,0.6758,0.0096,0.0211,0.2777
24028,24028,20131109,ATL,BHS,"ATL_BHS_24028_201311",22.3167461,-73.0360776,22.3212911,-73.02397555,0.0162,0.8769,0.0133,0.022,0.0713
24029,24029,20131109,ATL,BHS,"ATL_BHS_24029_201311",22.3013416,-72.81702155,22.29547504,-72.80738053,0.0556,0.8322,0.0531,0.0281,0.0313
24030,24030,20131109,ATL,BHS,"ATL_BHS_24030_201311",22.2963723,-72.72989864,22.29214045,-72.74510291,0.0296,0.8416,0.0432,0.0057,0.0799
24032,24032,20131111,ATL,TCA,"ATL_TCA_24032_201311",21.8257082,-72.26114153,21.81661009,-72.25151562,0.0156,0.9262,0.0157,0.0112,0.0315
24033,24033,20131111,ATL,TCA,"ATL_TCA_24033_201311",21.8049723,-72.22004414,21.80270626,-72.20470267,0.0142,0.8893,0.0293,0.007,0.06
24034,24034,20131111,ATL,TCA,"ATL_TCA_24034_201311",21.844766,-72.16287035,21.85285841,-72.15201574,0.0384,0.7847,0.0366,0.0141,0.1259
24035,24035,20131112,ATL,TCA,"ATL_TCA_24035_201311",21.9711911,-71.96970327,21.97291131,-71.98492547,0.0074,0.9419,0.0268,0.0043,0.0195
24037,24037,20131112,ATL,TCA,"ATL_TCA_24037_201311",21.896728,-72.11593553,21.90422555,-72.11125623,0.0114,0.8012,0.0329,0.0162,0.1384
24038,24038,20131112,ATL,TCA,"ATL_TCA_24038_201311",21.9515812,-72.06554789,21.95624768,-72.05484118,0.0036,0.7662,0.0318,0.0081,0.1901
24039,24039,20131113,ATL,TCA,"ATL_TCA_24039_201311",21.6513064,-72.47254467,21.63763777,-72.47850093,0.0186,0.4543,0.0242,0.0316,0.4715
24041,24041,20131113,ATL,TCA,"ATL_TCA_24041_201311",21.6117889,-72.43937629,21.60912791,-72.42611183,0.0042,0.7341,0.0247,0.0119,0.2249
24042,24042,20131114,ATL,TCA,"ATL_TCA_24042_201311",21.7632122,-72.45381371,21.77002015,-72.4474977,0.0162,0.8434,0.0288,0.0127,0.0987
24044,24044,20131114,ATL,TCA,"ATL_TCA_24044_201311",21.8452227,-72.34266505,21.84394433,-72.34171777,0.0288,0.6789,0.0237,0.0254,0.2433
24045,24045,20131115,ATL,TCA,"ATL_TCA_24045_201311",21.4651371,-71.55344268,21.47828917,-71.54185681,0.0263,0.8022,0.0579,0.0148,0.0989
24046,24046,20131115,ATL,TCA,"ATL_TCA_24046_201311",21.5430753,-71.47925619,21.52940969,-71.47989705,0.0287,0.7838,0.0229,0.0026,0.162
24047,24047,20131115,ATL,TCA,"ATL_TCA_24047_201311",21.4864356,-71.49977419,21.48486086,-71.50894825,0.0049,0.3862,0.0859,0.006,0.5169
25001,25001,20131120,ATL,GLP,"ATL_GLP_25001_201311",16.13924,-61.55095833,16.14249333,-61.55474,0.0794,0.295,0.098,0.0177,0.5098
25002,25002,20131120,ATL,GLP,"ATL_GLP_25002_201311",16.1805417,-61.56579667,16.17786667,-61.566655,0.0366,0.2188,0.1188,0.0091,0.6164
25003,25003,20131121,ATL,GLP,"ATL_GLP_25003_201311",16.38722,-61.672825,16.38295,-61.66300333,0.0485,0.7259,0.1133,0.0358,0.0765
25004,25004,20131121,ATL,GLP,"ATL_GLP_25004_201311",16.3620689,-61.59845692,16.36092333,-61.58539167,0.0523,0.7588,0.0783,0.0289,0.0815
25005,25005,20131121,ATL,GLP,"ATL_GLP_25005_201311",16.397765,-61.533345,16.383935,-61.52731833,0.0382,0.6244,0.0193,0.0266,0.2915
25006,25006,20131122,ATL,GLP,"ATL_GLP_25006_201311",15.935075,-61.34481833,15.92409333,-61.34444,0.012,0.4287,0.0478,0.0274,0.4839
25007,25007,20131122,ATL,GLP,"ATL_GLP_25007_201311",15.8834917,-61.21821167,15.87752667,-61.22975333,0.0047,0.7858,0.0259,0.0052,0.1781
25008,25008,20131122,ATL,GLP,"ATL_GLP_25008_201311",15.867245,-61.30049667,15.86726167,-61.29528167,0.0021,0.3246,0.0543,0.0148,0.604
25009,25009,20131123,ATL,GLP,"ATL_GLP_25009_201311",15.840285,-61.61676333,15.83465167,-61.60302167,0.0447,0.6475,0.0518,0.084,0.1716
25010,25010,20131123,ATL,GLP,"ATL_GLP_25010_201311",15.85642,-61.60537833,15.86322333,-61.60006,0.0161,0.5638,0.0682,0.0624,0.2892
25011,25011,20131123,ATL,GLP,"ATL_GLP_25011_201311",15.87658,-61.60204167,15.87711667,-61.59050167,0.0418,0.5385,0.0824,0.0665,0.2711
25012,25012,20131124,ATL,GLP,"ATL_GLP_25012_201311",16.166529,-61.79134,16.165904,-61.788719,0.0454,0.638,0.0561,0.0751,0.1857
25013,25013,20131124,ATL,GLP,"ATL_GLP_25013_201311",16.165655,-61.788439,16.140442,-61.784363,0.0568,0.4829,0.0636,0.0335,0.3628
25014,25014,20131124,ATL,GLP,"ATL_GLP_25014_201311",16.309423,-61.800531,16.318296,-61.799855,0.0132,0.391,0.0483,0.0214,0.5258
25015,25015,20131127,ATL,BES,"ATL_BES_25015_201311",17.4705483,-62.991795,17.47026667,-62.9913,0.0198,0.5347,0.0512,0.02,0.3745
25016,25016,20131127,ATL,BES,"ATL_BES_25016_201311",17.472325,-62.98772,17.46614167,-62.98183333,0.007,0.0881,0.0877,0.0092,0.8081
25017,25017,20131127,ATL,BES,"ATL_BES_25017_201311",17.5262033,-62.99558,17.52288167,-63.00023667,0.0443,0.3988,0.0976,0.0404,0.4191
25018,25018,20131129,ATL,AIA,"ATL_AIA_25018_201311",18.169235,-63.08551167,18.17370333,-63.076,0.0276,0.6755,0.0489,0.0044,0.2435
25019,25019,20131129,ATL,AIA,"ATL_AIA_25019_201311",18.1867083,-63.05478,18.18914833,-63.04441167,0.0127,0.6624,0.1099,0.0091,0.206
25020,25020,20131129,ATL,AIA,"ATL_AIA_25020_201311",18.207655,-63.017585,18.21594333,-63.01025167,0.0093,0.8521,0.0193,0.0064,0.1125
25021,25021,20131130,ATL,AIA,"ATL_AIA_25021_201311",18.2742583,-63.09004333,18.27479667,-63.09587,0.001,0.7984,0.0036,0.0029,0.1942
25022,25022,20131130,ATL,AIA,"ATL_AIA_25022_201311",18.26539,-63.10601833,18.26260833,-63.12044833,0.0155,0.7819,0.0569,0.0087,0.1366
25023,25023,20131130,ATL,AIA,"ATL_AIA_25023_201311",18.2608183,-63.167885,18.265065,-63.18037667,0.0053,0.7529,0.0101,0.0141,0.2174
25024,25024,20131201,ATL,AIA,"ATL_AIA_25024_201312",18.2143917,-63.11957167,18.21541833,-63.11469333,0.0267,0.647,0.2006,0.0084,0.1171
25025,25025,20131202,ATL,AIA,"ATL_AIA_25025_201312",18.2929833,-62.95491667,18.29653167,-62.94573,0.0106,0.806,0.0591,0.0269,0.097
25026,25026,20131202,ATL,AIA,"ATL_AIA_25026_201312",18.2847933,-62.93577167,18.280095,-62.947315,0.0069,0.8505,0.0138,0.0038,0.1249
25027,25027,20131202,ATL,AIA,"ATL_AIA_25027_201312",18.2694117,-62.95758833,18.26455667,-62.96667667,0.0047,0.5705,0.0287,0.0088,0.3875
25028,25028,20131203,ATL,AIA,"ATL_AIA_25028_201312",18.2796667,-63.23139,18.27657333,-63.23762833,0.0013,0.5862,0.0048,0.0046,0.403
25029,25029,20131203,ATL,AIA,"ATL_AIA_25029_201312",18.2699117,-63.25789833,18.27223833,-63.27364333,0.0073,0.8157,0.0351,0.0661,0.0759
25030,25030,20131203,ATL,AIA,"ATL_AIA_25030_201312",18.2876067,-63.26249667,18.28467833,-63.25146167,0.0169,0.7765,0.0923,0.0525,0.0616
25031,25031,20131204,ATL,AIA,"ATL_AIA_25031_201312",18.2635667,-63.0155,18.26393667,-63.00348667,0.0249,0.8157,0.0679,0.0082,0.0829
25032,25032,20131204,ATL,AIA,"ATL_AIA_25032_201312",18.2577267,-63.034675,18.24884333,-63.05023833,0.0362,0.6501,0.282,0.0119,0.02
25033,25033,20131205,ATL,MAF,"ATL_MAF_25033_201312",18.1213183,-62.98649667,18.126585,-62.974265,0.0174,0.6288,0.0454,0.0068,0.3013
25034,25034,20131205,ATL,MAF,"ATL_MAF_25034_201312",18.11135,-63.01246333,18.12242667,-63.01789167,0.0181,0.5932,0.0819,0.0094,0.2974
25035,25035,20131206,ATL,SXM,"ATL_SXM_25035_201312",17.989475,-63.05945333,17.99227833,-63.05629667,0.0185,0.6252,0.2554,0.031,0.0699
25036,25036,20131206,ATL,SXM,"ATL_SXM_25036_201312",18.0500883,-63.14019667,18.05030667,-63.14291,0.0015,0.3251,0.0071,0.0014,0.665
26001,26001,20140317,PAC,PHL,"PAC_PHL_26001_201403",8.846076,119.920343,8.845322,119.914803,0.1868,0.6166,0.0343,0.0257,0.1364
26002,26002,20140317,PAC,PHL,"PAC_PHL_26002_201403",8.844582,119.911579,8.845384,119.896651,0.1439,0.6485,0.099,0.0163,0.0923
26003,26003,20140318,PAC,PHL,"PAC_PHL_26003_201403",8.788929,119.806368,8.778631,119.809519,0.129,0.7154,0.0555,0.0858,0.0143
26004,26004,20140318,PAC,PHL,"PAC_PHL_26004_201403",8.768874,119.812264,8.757053,119.812901,0.1127,0.815,0.0437,0.0227,0.0057
26005,26005,20140318,PAC,PHL,"PAC_PHL_26005_201403",8.756682,119.812909,8.746906,119.811647,0.085,0.7979,0.0918,0.0234,0.0021
26006,26006,20140319,PAC,PHL,"PAC_PHL_26006_201403",8.804829,119.82603,8.809716,119.817081,0.1679,0.715,0.0573,0.058,0.0016
26008,26008,20140319,PAC,PHL,"PAC_PHL_26008_201403",8.891406,119.904675,8.887255,119.893432,0.1114,0.8277,0.0392,0.0195,0.0018
26009,26009,20140320,PAC,PHL,"PAC_PHL_26009_201403",8.89224,119.982433,8.905386,119.985341,0.16,0.764,0.0409,0.0296,0.0053
26010,26010,20140320,PAC,PHL,"PAC_PHL_26010_201403",8.911824,119.992042,8.921399,119.995154,0.1174,0.7482,0.1087,0.0212,0.0043
26011,26011,20140320,PAC,PHL,"PAC_PHL_26011_201403",8.944044,120.000197,8.937713,120.009008,0.2444,0.5958,0.0976,0.0584,0.004
26012,26012,20140321,PAC,PHL,"PAC_PHL_26012_201403",9.045569,119.817646,9.04537,119.812439,0.2019,0.5926,0.1513,0.0477,0.0065
26013,26013,20140321,PAC,PHL,"PAC_PHL_26013_201403",9.045152,119.813067,9.046217,119.817816,0.1918,0.4466,0.329,0.0194,0.0127
27002,12029,20140509,PAC,AUS,"PAC_AUS_27002_201405",-14.663358,145.664066,-14.663371,145.664061,0.1115,0.8079,0.0355,0.0228,0.0225
27003,12029,20140509,PAC,AUS,"PAC_AUS_27003_201405",-14.663525,145.663656,-14.663355,145.663741,0.0992,0.827,0.0411,0.0129,0.0197
27004,27004,20140509,PAC,AUS,"PAC_AUS_27004_201405",-14.6632276,145.6638869,-14.66233963,145.6655835,0.2684,0.5738,0.0732,0.0405,0.0442
27005,27005,20140509,PAC,AUS,"PAC_AUS_27005_201405",-14.917568,145.694079,-14.916073,145.691089,0.23,0.6567,0.0557,0.0222,0.0356
27006,12014,20140510,PAC,AUS,"PAC_AUS_27006_201405",-13.869485,146.556684,-13.872268,146.556491,0.1923,0.728,0.0493,0.0238,0.0067
27007,12013,20140510,PAC,AUS,"PAC_AUS_27007_201405",-13.878068,146.557314,-13.879627,146.557563,0.197,0.7318,0.0554,0.015,0.001
27008,12016,20140510,PAC,AUS,"PAC_AUS_27008_201405",-13.89464,146.555063,-13.891495,146.55307,0.1922,0.7005,0.0839,0.021,0.0025
27009,12018,20140510,PAC,AUS,"PAC_AUS_27009_201405",-13.802777,146.561615,-13.802354,146.558274,0.2174,0.6735,0.0931,0.0148,0.0012
27010,12022,20140510,PAC,AUS,"PAC_AUS_27010_201405",-13.800852,146.550454,-13.802094,146.546104,0.1645,0.7046,0.1146,0.0141,0.0019
27011,12010,20140511,PAC,AUS,"PAC_AUS_27011_201405",-13.914606,146.568546,-13.911081,146.566101,0.1352,0.7517,0.0931,0.0123,0.0075
27012,12024,20140511,PAC,AUS,"PAC_AUS_27012_201405",-13.810482,146.553446,-13.807126,146.550457,0.1985,0.6876,0.0796,0.0242,0.0101
27013,12011,20140511,PAC,AUS,"PAC_AUS_27013_201405",-13.821224,146.561823,-13.823393,146.562961,0.2066,0.6531,0.0478,0.0287,0.0638
27014,12012,20140511,PAC,AUS,"PAC_AUS_27014_201405",-13.848478,146.56442,-13.849954,146.563971,0.2149,0.6382,0.0432,0.0386,0.0651
